fish_id,species,common_name,waterbody_name,kingdom,phylum,class,order,family,genus,status,feeding_type,temp_max,weight_max,length_max,temp_pref_min,temp_pref_max,temp_range,fecundity_mean,fecundity_min,fecundity_max,trophic_lvl_estimate,trophic_lvl,wb_ph_min,wb_ph_max,wb_salinity_min,wb_salinity_max,wb_do_min,wb_do_max,wb_bod_min,wb_bod_max,wb_turbidity_min,wb_turbidity_max,wb_temp_min,wb_temp_max
F0216,Sander vitreus,Walleye,Lake Huron,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Sander,Invasive,predator,20.2,11117.5,106.6,20,24,4,167455.3,36528.33,376786.8,,4.16,8.1,8.1,0.0,0.0,7.0,7.0,,,2.0,2.0,21.0,21.0
F0216,Sander vitreus,Walleye,Lake Michigan,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Sander,Invasive,predator,20.2,11117.5,106.6,20,24,4,167455.3,36528.33,376786.8,,4.16,8.0,8.0,0.0,0.0,6.5,6.5,,,4.0,4.0,20.0,20.0
F0216,Sander vitreus,Walleye,Lake Superior,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Sander,Invasive,predator,20.2,11117.5,106.6,20,24,4,167455.3,36528.33,376786.8,,4.16,8.3,8.3,0.0,0.0,8.0,8.0,,,1.0,1.0,18.0,18.0
F0216,Sander vitreus,Walleye,Mississippi River,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Sander,Invasive,predator,20.2,11117.5,106.6,20,24,4,167455.3,36528.33,376786.8,,4.16,7.8,7.8,0.0,0.0,5.5,5.5,,,6.0,6.0,19.0,19.0
F0216,Sander vitreus,Walleye,Lake Ontario (Hamilton Harbour),Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Sander,Invasive,predator,20.2,11117.5,106.6,20,24,4,167455.3,36528.33,376786.8,,4.16,7.9,7.9,0.0,0.0,3.0,3.0,,,15.0,15.0,22.0,22.0
F0217,Cirrhinus molitorella,Mud carp,"Mekong River, Cambodia",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cirrhinus,Invasive,grazer,26,11250,32.5,22,26,4,152000,100000.0,204000.0,,2,6.5,7.5,0.1,0.5,5.0,7.0,2.0,4.0,5.0,10.0,25.0,30.0
F0217,Cirrhinus molitorella,Mud carp,"Pearl River, China",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cirrhinus,Invasive,grazer,26,11250,32.5,22,26,4,152000,100000.0,204000.0,,2,6.8,7.2,0.2,0.6,6.0,8.0,1.0,3.0,4.0,8.0,22.0,28.0
F0217,Cirrhinus molitorella,Mud carp,"Red River, Vietnam",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cirrhinus,Invasive,grazer,26,11250,32.5,22,26,4,152000,100000.0,204000.0,,2,6.3,7.0,0.3,0.7,4.0,6.0,3.0,5.0,6.0,12.0,24.0,29.0
F0217,Cirrhinus molitorella,Mud carp,"Chao Phraya River, Thailand",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cirrhinus,Invasive,grazer,26,11250,32.5,22,26,4,152000,100000.0,204000.0,,2,6.0,7.4,0.1,0.4,5.0,7.0,2.0,4.0,3.0,9.0,23.0,27.0
F0217,Cirrhinus molitorella,Mud carp,Hong Kong (Chung River),Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cirrhinus,Invasive,grazer,26,11250,32.5,22,26,4,152000,100000.0,204000.0,,2,6.5,7.3,0.2,0.5,4.0,6.0,3.0,5.0,5.0,10.0,22.0,26.0
F0217,Cirrhinus molitorella,Mud carp,"Guangdong Province, China",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cirrhinus,Invasive,grazer,26,11250,32.5,22,26,4,152000,100000.0,204000.0,,2,6.8,7.2,0.1,0.6,5.0,8.0,2.0,4.0,4.0,7.0,24.0,28.0
F0217,Cirrhinus molitorella,Mud carp,"Guangxi Autonomous Region, China",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cirrhinus,Invasive,grazer,26,11250,32.5,22,26,4,152000,100000.0,204000.0,,2,6.7,7.1,0.2,0.5,5.0,7.0,2.0,3.0,5.0,9.0,23.0,27.0
F0218,Leiarius marmoratus,Achara catfish,"Rio Tahuamanu, Bolivia",Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Leiarius,Reported,,,11253.33,,24,26,2,,,,,4.5,6.5,7.0,0.0,0.0,4.5,5.0,,,,,26.6,29.3
F0218,Leiarius marmoratus,Achara catfish,"Rio Manuripi, Bolivia",Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Leiarius,Reported,,,11253.33,,24,26,2,,,,,4.5,6.5,7.0,0.0,0.0,4.5,5.0,,,,,26.6,29.3
F0218,Leiarius marmoratus,Achara catfish,"Rio Orthon Basin, Bolivia",Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Leiarius,Reported,,,11253.33,,24,26,2,,,,,4.5,6.5,7.0,0.0,0.0,4.5,5.0,,,,,26.6,29.3
F0218,Leiarius marmoratus,Achara catfish,"Rio Guaporé, Brazil",Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Leiarius,Reported,,,11253.33,,24,26,2,,,,,4.5,6.5,7.0,0.0,0.0,4.5,5.0,,,,,26.6,29.3
F0218,Leiarius marmoratus,Achara catfish,"Rio Samiria, Peru",Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Leiarius,Reported,,,11253.33,,24,26,2,,,,,4.5,6.5,7.0,0.0,0.0,4.5,5.0,,,,,26.6,29.3
F0218,Leiarius marmoratus,Achara catfish,"Rio Pacaya, Peru",Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Leiarius,Reported,,,11253.33,,24,26,2,,,,,4.5,6.5,7.0,0.0,0.0,4.5,5.0,,,,,26.6,29.3
F0218,Leiarius marmoratus,Achara catfish,"Rio Orinoco, Venezuela",Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Leiarius,Reported,,,11253.33,,24,26,2,,,,,4.5,6.5,7.0,0.0,0.0,4.5,5.0,,,,,26.6,29.3
F0218,Leiarius marmoratus,Achara catfish,"Rio Essequibo, Guyana",Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Leiarius,Reported,,,11253.33,,24,26,2,,,,,4.5,6.5,7.0,0.0,0.0,4.5,5.0,,,,,26.6,29.3
F0219,Micropterus salmoides,Largemouth black bass,Laguna de Bay,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,Invasive,predator,19.5,11323.33,81,10,32,22,34266,5516.667,63015.33,,4.42,7.5,8.5,0.0,0.5,5.0,7.0,1.0,3.0,5.0,10.0,28.0,32.0
F0219,Micropterus salmoides,Largemouth black bass,Taal Lake,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,Invasive,predator,19.5,11323.33,81,10,32,22,34266,5516.667,63015.33,,4.42,7.0,8.0,0.0,0.2,4.0,6.0,1.0,2.0,3.0,8.0,26.0,30.0
F0219,Micropterus salmoides,Largemouth black bass,Pampanga River,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,Invasive,predator,19.5,11323.33,81,10,32,22,34266,5516.667,63015.33,,4.42,7.5,8.5,0.0,11.57,4.0,6.0,1.0,2.0,2.0,6.0,27.0,31.0
F0219,Micropterus salmoides,Largemouth black bass,Agusan River (Wawa),Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,Invasive,predator,19.5,11323.33,81,10,32,22,34266,5516.667,63015.33,,4.42,7.0,8.0,0.0,0.1,5.0,7.0,1.0,2.0,1.0,5.0,25.0,29.0
F0220,Lepisosteus platostomus,Shortnose gar,Missouri River ,Animalia,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Lepisosteus,Established,,,11340,,10,18,8,,,36460.0,3.9,,,,,,,,,,,,,
F0220,Lepisosteus platostomus,Shortnose gar,Yellowstone River ,Animalia,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Lepisosteus,Established,,,11340,,10,18,8,,,36460.0,3.9,"~8.0 (8.1, 7.9)",,,,,10.3,10.39,,,4.0,4.0,22.3,22.3
F0220,Lepisosteus platostomus,Shortnose gar,Lake Michigan ,Animalia,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Lepisosteus,Established,,,11340,,10,18,8,,,36460.0,3.9,8.55,,,,,,,,,,,,
F0221,Oncorhynchus keta,Chum salmon,"Toyohira River, Japan",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Invasive,predator,5.666667,12470,85.5,0,24,24,2750,2400.0,3100.0,,3.54,7.0,7.0,0.1,0.1,8.2,8.2,,,,,4.0,4.0
F0221,Oncorhynchus keta,Chum salmon,"Upper Yukon River, Alaska",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Invasive,predator,5.666667,12470,85.5,0,24,24,2750,2400.0,3100.0,,3.54,7.8,7.8,0.0,0.0,9.0,9.0,,,,,5.5,5.5
F0221,Oncorhynchus keta,Chum salmon,"Malina Lakes, Alaska",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Invasive,predator,5.666667,12470,85.5,0,24,24,2750,2400.0,3100.0,,3.54,7.5,7.5,0.0,0.0,10.0,10.0,,,,,6.0,6.0
F0221,Oncorhynchus keta,Chum salmon,"Salmon River, British Columbia",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Invasive,predator,5.666667,12470,85.5,0,24,24,2750,2400.0,3100.0,,3.54,7.2,7.2,0.0,0.0,9.5,9.5,,,5.0,5.0,8.0,8.0
F0221,Oncorhynchus keta,Chum salmon,"Shuswap Lake, British Columbia",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Invasive,predator,5.666667,12470,85.5,0,24,24,2750,2400.0,3100.0,,3.54,7.3,7.3,0.0,0.0,9.0,9.0,,,3.0,3.0,7.5,7.5
F0221,Oncorhynchus keta,Chum salmon,"Taiya River, Alaska",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Invasive,predator,5.666667,12470,85.5,0,24,24,2750,2400.0,3100.0,,3.54,7.4,7.4,0.0,0.0,8.5,8.5,,,,,6.5,6.5
F0222,Esox reichertii,Amur pike,"Amur River, Russia",Animalia,Chordata,Actinopterygii,Esociformes,Esocidae,Esox,Extirpated,,,12500,,,,,,,,,4.5,7.5,7.5,0.1,0.1,8.5,8.5,2.0,2.0,15.0,15.0,18.0,18.0
F0222,Esox reichertii,Amur pike,"Ussuri River, Russia",Animalia,Chordata,Actinopterygii,Esociformes,Esocidae,Esox,Extirpated,,,12500,,,,,,,,,4.5,7.6,7.6,0.2,0.2,9.0,9.0,1.8,1.8,12.0,12.0,17.0,17.0
F0222,Esox reichertii,Amur pike,"Khanka Lake, Russia",Animalia,Chordata,Actinopterygii,Esociformes,Esocidae,Esox,Extirpated,,,12500,,,,,,,,,4.5,7.4,7.4,0.1,0.1,7.8,7.8,2.5,2.5,18.0,18.0,19.0,19.0
F0222,Esox reichertii,Amur pike,"Lake Khanka, China",Animalia,Chordata,Actinopterygii,Esociformes,Esocidae,Esox,Extirpated,,,12500,,,,,,,,,4.5,7.3,7.3,0.1,0.1,7.5,7.5,2.3,2.3,20.0,20.0,20.0,20.0
F0223,Anguilla marmorata,Giant mottled eel,Cagayan River estuary (Philippines),Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,Failed,predator,,12680,123.125,,,,,,,,3.79,,,,,,,,,,,27.05,27.05
F0224,Lepisosteus oculatus,Spotted gar,"Rondeau Bay, Lake Erie",Animalia,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Lepisosteus,Reported,predator,,12930,150,12,20,8,7785,1772.0,13798.0,,4,7.0,7.0,0.0,0.0,8.0,8.0,1.0,1.0,2.0,2.0,18.0,18.0
F0224,Lepisosteus oculatus,Spotted gar,"Hamilton Harbour, Lake Ontario",Animalia,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Lepisosteus,Reported,predator,,12930,150,12,20,8,7785,1772.0,13798.0,,4,7.2,7.2,0.0,0.0,7.5,7.5,1.2,1.2,3.0,3.0,16.0,16.0
F0224,Lepisosteus oculatus,Spotted gar,"Long Point Bay, Lake Erie",Animalia,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Lepisosteus,Reported,predator,,12930,150,12,20,8,7785,1772.0,13798.0,,4,7.1,7.1,0.0,0.0,7.8,7.8,1.1,1.1,2.5,2.5,17.5,17.5
F0224,Lepisosteus oculatus,Spotted gar,"Point Pelee, Lake Erie",Animalia,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Lepisosteus,Reported,predator,,12930,150,12,20,8,7785,1772.0,13798.0,,4,7.3,7.3,0.0,0.0,7.2,7.2,1.3,1.3,4.0,4.0,19.0,19.0
F0224,Lepisosteus oculatus,Spotted gar,"Pearl River Basin, Mississippi",Animalia,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Lepisosteus,Reported,predator,,12930,150,12,20,8,7785,1772.0,13798.0,,4,7.0,7.0,0.0,0.0,8.2,8.2,0.9,0.9,1.8,1.8,20.0,20.0
F0225,Cichla temensis,Speckled pavon,"Rio Pasimoni, Venezuela",Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,Established,predator,,13094,,27,29,2,,,,,4.5,4.6,4.6,,,,,,,,,,
F0225,Cichla temensis,Speckled pavon,"Rio Cinaruco, Venezuela",Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,Established,predator,,13094,,27,29,2,,,,,4.5,5.7,5.7,,,,,,,,,,
F0225,Cichla temensis,Speckled pavon,"Rio Negro, Brazil (Barcelos)",Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,Established,predator,,13094,,27,29,2,,,,,4.5,,,,,,,,,,,,
F0225,Cichla temensis,Speckled pavon,"Uatumã River, Brazil",Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,Established,predator,,13094,,27,29,2,,,,,4.5,,,,,,,,,,,,
F0225,Cichla temensis,Speckled pavon,"Preto da Eva River, Brazil",Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,Established,predator,,13094,,27,29,2,,,,,4.5,,,,,,,,,,,,
F0225,Cichla temensis,Speckled pavon,"Puraquequara River, Brazil",Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,Established,predator,,13094,,27,29,2,,,,,4.5,,,,,,,,,,,,
F0225,Cichla temensis,Speckled pavon,"Tefé River, Brazil",Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,Established,predator,,13094,,27,29,2,,,,,4.5,,,,,,,,,,,,
F0225,Cichla temensis,Speckled pavon,Singapore Reservoirs,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,Established,predator,,13094,,27,29,2,,,,,4.5,,,,,,,,,,,,
F0225,Cichla temensis,Speckled pavon,Malaysia Reservoirs,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,Established,predator,,13094,,27,29,2,,,,,4.5,,,,,,,,,,,,
F0226,Oxydoras niger,Ripsaw catfish,"Nkoro River, Nigeria",Animalia,Chordata,Actinopterygii,Siluriformes,Doradidae,Oxydoras,Failed,predator,,13506,82.6,21,24,3,,,,,2.76,7.3,7.7,12.8,13.3,3.2,7.3,,,,,27.3,33.7
F0226,Oxydoras niger,Ripsaw catfish,"Rivers State Coastal Waters, Nigeria",Animalia,Chordata,Actinopterygii,Siluriformes,Doradidae,Oxydoras,Failed,predator,,13506,82.6,21,24,3,,,,,2.76,6.13,7.44,15.01,18.61,5.32,8.58,,,,,26.9,33.3
F0226,Oxydoras niger,Ripsaw catfish,"Amazon River Basin, Brazil",Animalia,Chordata,Actinopterygii,Siluriformes,Doradidae,Oxydoras,Failed,predator,,13506,82.6,21,24,3,,,,,2.76,5.5,5.5,0.0,0.0,5.5,5.5,2.0,2.0,4.0,4.0,27.0,27.0
F0226,Oxydoras niger,Ripsaw catfish,"Solimões River, Brazil",Animalia,Chordata,Actinopterygii,Siluriformes,Doradidae,Oxydoras,Failed,predator,,13506,82.6,21,24,3,,,,,2.76,,,,,,,,,,,,
F0226,Oxydoras niger,Ripsaw catfish,,Animalia,Chordata,Actinopterygii,Siluriformes,Doradidae,Oxydoras,Failed,predator,,13506,82.6,21,24,3,,,,,2.76,,,,,,,,,,,,
F0227,Piaractus brachypomus,Pirapitinga,"Lake Baringo, Kenya",Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Piaractus,Invasive,other,,14140,65.75,23,28,5,,,,,2.52,6.5,7.5,0.0,0.0,5.0,6.0,,,10.0,20.0,25.0,30.0
F0227,Piaractus brachypomus,Pirapitinga,"Aquaponic System, Colombia",Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Piaractus,Invasive,other,,14140,65.75,23,28,5,,,,,2.52,6.5,7.0,0.0,0.0,6.0,7.0,,,,,24.0,28.0
F0227,Piaractus brachypomus,Pirapitinga,"Aquaponic System, Ecuador",Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Piaractus,Invasive,other,,14140,65.75,23,28,5,,,,,2.52,6.5,7.0,0.0,0.0,6.0,7.0,,,,,24.0,28.0
F0227,Piaractus brachypomus,Pirapitinga,"Aquaponic System, Venezuela",Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Piaractus,Invasive,other,,14140,65.75,23,28,5,,,,,2.52,6.5,7.0,0.0,0.0,6.0,7.0,,,,,24.0,28.0
F0227,Piaractus brachypomus,Pirapitinga,"Aquaponic System, Philippines",Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Piaractus,Invasive,other,,14140,65.75,23,28,5,,,,,2.52,6.5,7.0,0.0,0.0,6.0,7.0,,,,,24.0,28.0
F0228,Sorubimichthys planiceps,Firewood catfish,Amazon River,Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Sorubimichthys,Failed,predator,,14300,,,,,,,,,4.5,5.5,5.5,0.0,0.0,5.5,5.5,2.0,2.0,4.0,4.0,27.0,27.0
F0228,Sorubimichthys planiceps,Firewood catfish,Orinoco River,Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Sorubimichthys,Failed,predator,,14300,,,,,,,,,4.5,6.5,7.5,0.0,0.5,5.0,8.0,,,10.0,30.0,24.0,28.0
F0228,Sorubimichthys planiceps,Firewood catfish,Rio Negro,Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Sorubimichthys,Failed,predator,,14300,,,,,,,,,4.5,6.5,7.5,0.0,0.5,5.0,8.0,,,10.0,30.0,24.0,28.0
F0228,Sorubimichthys planiceps,Firewood catfish,Rio Solimões,Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Sorubimichthys,Failed,predator,,14300,,,,,,,,,4.5,6.5,7.5,0.0,0.5,5.0,8.0,,,10.0,30.0,24.0,28.0
F0228,Sorubimichthys planiceps,Firewood catfish,Rio Madeira,Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Sorubimichthys,Failed,predator,,14300,,,,,,,,,4.5,6.5,7.5,0.0,0.5,5.0,8.0,,,10.0,30.0,24.0,28.0
F0228,Sorubimichthys planiceps,Firewood catfish,Rio Tapajós,Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Sorubimichthys,Failed,predator,,14300,,,,,,,,,4.5,6.5,7.5,0.0,0.5,5.0,8.0,,,10.0,30.0,24.0,28.0
F0228,Sorubimichthys planiceps,Firewood catfish,Rio Xingu,Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Sorubimichthys,Failed,predator,,14300,,,,,,,,,4.5,6.5,7.5,0.0,0.5,5.0,8.0,,,10.0,30.0,24.0,28.0
F0228,Sorubimichthys planiceps,Firewood catfish,Rio Araguaia,Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Sorubimichthys,Failed,predator,,14300,,,,,,,,,4.5,6.5,7.5,0.0,0.5,5.0,8.0,,,10.0,30.0,24.0,28.0
F0228,Sorubimichthys planiceps,Firewood catfish,Rio Paraguay,Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Sorubimichthys,Failed,predator,,14300,,,,,,,,,4.5,6.5,7.5,0.0,0.5,5.0,8.0,,,10.0,30.0,24.0,28.0
F0228,Sorubimichthys planiceps,Firewood catfish,Rio Paraná,Animalia,Chordata,Actinopterygii,Siluriformes,Pimelodidae,Sorubimichthys,Failed,predator,,14300,,,,,,,,,4.5,6.5,7.5,0.0,0.5,5.0,8.0,,,10.0,30.0,24.0,28.0
F0229,Lota lota,Burbot,"Lake Ontario, Canada",Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Lota,Invasive,predator,21.25,14407.5,121,4,18,14,703838.5,45600.0,2620692.0,,4.05,7.5,7.5,0.0,0.0,8.2,8.2,2.5,2.5,1.2,1.2,4.0,4.0
F0229,Lota lota,Burbot,"Lake Erie, Canada",Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Lota,Invasive,predator,21.25,14407.5,121,4,18,14,703838.5,45600.0,2620692.0,,4.05,7.8,7.8,0.0,0.0,7.5,7.5,3.0,3.0,2.0,2.0,5.0,5.0
F0229,Lota lota,Burbot,"Lake Michigan, USA",Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Lota,Invasive,predator,21.25,14407.5,121,4,18,14,703838.5,45600.0,2620692.0,,4.05,7.6,7.6,0.0,0.0,6.8,6.8,2.8,2.8,1.5,1.5,6.0,6.0
F0229,Lota lota,Burbot,"Lake Superior, USA",Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Lota,Invasive,predator,21.25,14407.5,121,4,18,14,703838.5,45600.0,2620692.0,,4.05,7.4,7.4,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,4.0,4.0
F0229,Lota lota,Burbot,"Lake Huron, USA",Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Lota,Invasive,predator,21.25,14407.5,121,4,18,14,703838.5,45600.0,2620692.0,,4.05,7.7,7.7,0.0,0.0,7.2,7.2,2.5,2.5,1.3,1.3,5.0,5.0
F0229,Lota lota,Burbot,"Lake Michigan, USA",Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Lota,Invasive,predator,21.25,14407.5,121,4,18,14,703838.5,45600.0,2620692.0,,4.05,7.6,7.6,0.0,0.0,6.8,6.8,2.8,2.8,1.5,1.5,6.0,6.0
F0229,Lota lota,Burbot,"Lake Ontario, Canada",Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Lota,Invasive,predator,21.25,14407.5,121,4,18,14,703838.5,45600.0,2620692.0,,4.05,7.5,7.5,0.0,0.0,8.2,8.2,2.5,2.5,1.2,1.2,4.0,4.0
F0229,Lota lota,Burbot,"Lake Erie, Canada",Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Lota,Invasive,predator,21.25,14407.5,121,4,18,14,703838.5,45600.0,2620692.0,,4.05,7.8,7.8,0.0,0.0,7.5,7.5,3.0,3.0,2.0,2.0,5.0,5.0
F0229,Lota lota,Burbot,"Lake Michigan, USA",Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Lota,Invasive,predator,21.25,14407.5,121,4,18,14,703838.5,45600.0,2620692.0,,4.05,7.6,7.6,0.0,0.0,6.8,6.8,2.8,2.8,1.5,1.5,6.0,6.0
F0229,Lota lota,Burbot,"Lake Superior, USA",Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Lota,Invasive,predator,21.25,14407.5,121,4,18,14,703838.5,45600.0,2620692.0,,4.05,7.4,7.4,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,4.0,4.0
F0229,Lota lota,Burbot,"Lake Huron, USA",Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Lota,Invasive,predator,21.25,14407.5,121,4,18,14,703838.5,45600.0,2620692.0,,4.05,7.7,7.7,0.0,0.0,7.2,7.2,2.5,2.5,1.3,1.3,5.0,5.0
F0230,Salvelinus confluentus,Bull trout,"Seeley Lake, Montana",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,Reported,,,14510,,,,,,,,,3.72,7.5,7.5,0.1,0.1,8.2,8.2,1.2,1.2,2.3,2.3,12.0,12.0
F0230,Salvelinus confluentus,Bull trout,"Flathead Lake, Montana",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,Reported,,,14510,,,,,,,,,3.72,8.1,8.1,0.05,0.05,9.5,9.5,1.0,1.0,1.5,1.5,10.0,10.0
F0230,Salvelinus confluentus,Bull trout,"Bitterroot River, Montana",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,Reported,,,14510,,,,,,,,,3.72,7.8,7.8,0.07,0.07,7.8,7.8,1.5,1.5,2.0,2.0,13.0,13.0
F0230,Salvelinus confluentus,Bull trout,"Sun Creek, Oregon",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,Reported,,,14510,,,,,,,,,3.72,7.4,7.4,0.1,0.1,8.0,8.0,1.3,1.3,1.8,1.8,9.0,9.0
F0231,Salmo trutta,Sea trout,Taal Lake,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Invasive,predator,10.86667,14622.8,72.4,18,24,6,2712.778,882.2222,4543.333,,3.532500017,7.5,8.5,0.0,0.0,4.5,7.0,0.62,1.11,2.27,2.92,20.0,30.0
F0232,Oncorhynchus kisutch,Coho salmon,Bowker Creek ,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Invasive,predator,4.5,14863.67,103,0,25,25,3771,1440.0,5528.25,,4.18,7.6,8.0,,,8.0,8.0,,,,,13.0,13.0
F0232,Oncorhynchus kisutch,Coho salmon,Anvik River (Alaska),Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Invasive,predator,4.5,14863.67,103,0,25,25,3771,1440.0,5528.25,,4.18,,,,,,,,,,,,
F0232,Oncorhynchus kisutch,Coho salmon,"Somenos Lake (BC, Canada)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Invasive,predator,4.5,14863.67,103,0,25,25,3771,1440.0,5528.25,,4.18,,,,,,,,,,,,
F0232,Oncorhynchus kisutch,Coho salmon,Lake Chillisquaque (PA),Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Invasive,predator,4.5,14863.67,103,0,25,25,3771,1440.0,5528.25,,4.18,6.6,9.3,,,0.1,10.8,,,,,10.4,28.7
F0233,Anguilla dieffenbachii,New Zealand longfin eel,Lake Manapouri,Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,Failed,predator,60,15000,110,,,,,,,,3.52,7.0,7.0,0.0,0.0,8.0,8.0,,,,,10.0,14.0
F0233,Anguilla dieffenbachii,New Zealand longfin eel,Lake Pounui,Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,Failed,predator,60,15000,110,,,,,,,,3.52,7.2,7.2,0.0,0.0,9.0,9.0,,,,,12.0,16.0
F0233,Anguilla dieffenbachii,New Zealand longfin eel,Lake Waahi,Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,Failed,predator,60,15000,110,,,,,,,,3.52,7.5,7.5,0.0,0.0,8.5,8.5,,,,,14.0,18.0
