fish_id,species,common_name,kingdom,phylum,class,order,family,genus,status,feeding_type,temp_max,weight_max,length_max,temp_pref_min,temp_pref_max,temp_range_min,temp_range_max,trophic_lvl_estimate_min,trophic_lvl_estimate_max,trophic_lvl,fecundity_mean,fecundity_min,fecundity_max,waterbody_name,wb_ph_min,wb_ph_max,wb_salinity_min,wb_salinity_max,wb_do_min,wb_do_max,wb_bod_min,wb_bod_max,wb_turbidity_min,wb_turbidity_max,wb_temp_min,wb_temp_max
F1056,Cyprinodon meeki,Mezquital pupfish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,EN,other,,,,,,9.639999999999999,9.639999999999999,,,,,1529.2,10693.675,Spring Pond East of Durango,7.8,7.8,0.5,0.5,7.2,7.2,2.5,2.5,2.6,2.6,27.5,27.5
F1057,Cyprinodon tularosa,White Sands pupfish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,EN,other,,,,26,30,4.0,4.0,,,,,1529.2,10693.675,Salt Creek,7.8,7.8,45.0,45.0,6.9,6.9,2.6,2.6,3.2,3.2,27.5,27.5
F1057,Cyprinodon tularosa,White Sands pupfish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,EN,other,,,,26,30,4.0,4.0,,,,,1529.2,10693.675,Malpais Spring,7.7,7.7,5.0,5.0,7.1,7.1,2.5,2.5,2.8,2.8,26.5,26.5
F1057,Cyprinodon tularosa,White Sands pupfish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,EN,other,,,,26,30,4.0,4.0,,,,,1529.2,10693.675,Main Mound Spring,7.9,7.9,5.1,5.1,7.2,7.2,2.4,2.4,2.6,2.6,26.8,26.8
F1058,Danio erythromicron,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,EN,other,,,3,,,9.639999999999999,9.639999999999999,,,,,2485.2,5668.5,Lake Inle,7.4,7.4,0.2,0.2,7.1,7.1,2.5,2.5,2.6,2.6,22.5,22.5
F1059,Deltistes luxatus,Lost River sucker,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Deltistes,EN,other,57,,,,,9.639999999999999,9.639999999999999,,,,,346902.01,1896089.1,Upper Klamath Lake,8.4,8.4,0.3,0.3,6.5,6.5,3.2,3.2,12.5,12.5,21.0,21.0
F1059,Deltistes luxatus,Lost River sucker,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Deltistes,EN,other,57,,,,,9.639999999999999,9.639999999999999,,,,,346902.01,1896089.1,Clear Lake Reservoir,8.2,8.2,0.3,0.3,6.8,6.8,2.9,2.9,10.8,10.8,20.5,20.5
F1059,Deltistes luxatus,Lost River sucker,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Deltistes,EN,other,57,,,,,9.639999999999999,9.639999999999999,,,,,346902.01,1896089.1,Gerber Reservoir,8.1,8.1,0.3,0.3,6.9,6.9,2.7,2.7,9.5,9.5,19.8,19.8
F1059,Deltistes luxatus,Lost River sucker,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Deltistes,EN,other,57,,,,,9.639999999999999,9.639999999999999,,,,,346902.01,1896089.1,Lost River (Mainstem),8.3,8.3,0.3,0.3,7.0,7.0,2.6,2.6,8.2,8.2,18.5,18.5
F1060,Dionda diaboli,Devils River minnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dionda,EN,other,,,,,,9.639999999999999,9.639999999999999,,,,,342.34000000000003,1528.7,Devils River (Juno Reach),7.8,7.8,0.3,0.3,7.2,7.2,2.5,2.5,3.1,3.1,22.5,22.5
F1060,Dionda diaboli,Devils River minnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dionda,EN,other,,,,,,9.639999999999999,9.639999999999999,,,,,342.34000000000003,1528.7,San Felipe Creek (Del Rio),7.7,7.7,0.3,0.3,7.1,7.1,2.4,2.4,3.0,3.0,22.0,22.0
F1060,Dionda diaboli,Devils River minnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dionda,EN,other,,,,,,9.639999999999999,9.639999999999999,,,,,342.34000000000003,1528.7,Pinto Creek (Headwaters),7.9,7.9,0.3,0.3,7.3,7.3,2.3,2.3,2.9,2.9,22.8,22.8
F1061,Etheostoma ditrema,Coldwater darter,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Etheostoma,EN,other,,,6.5,13,18,5.0,5.0,,,,,1494.25,6103.525,"Coldwater Spring (Calhoun Co., AL)",7.6,7.6,0.2,0.2,7.4,7.4,2.4,2.4,2.5,2.5,18.5,18.5
F1061,Etheostoma ditrema,Coldwater darter,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Etheostoma,EN,other,,,6.5,13,18,5.0,5.0,,,,,1494.25,6103.525,"Tributary to Cane Creek (Anniston, AL)",7.5,7.5,0.2,0.2,7.3,7.3,2.5,2.5,2.6,2.6,18.0,18.0
F1061,Etheostoma ditrema,Coldwater darter,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Etheostoma,EN,other,,,6.5,13,18,5.0,5.0,,,,,1494.25,6103.525,"Coldwater Creek (Oxford, AL)",7.7,7.7,0.2,0.2,7.2,7.2,2.3,2.3,2.4,2.4,18.2,18.2
F1062,Folifer yunnanensis,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Folifer,EN,other,,,21.5,,,9.639999999999999,9.639999999999999,,,,,351.05,777.4667,Nanpanjiang River (Qujing Reach),7.6,7.6,0.2,0.2,7.3,7.3,2.5,2.5,3.0,3.0,20.5,20.5
F1062,Folifer yunnanensis,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Folifer,EN,other,,,21.5,,,9.639999999999999,9.639999999999999,,,,,351.05,777.4667,Baoxiu Spring (Yiliang County),7.7,7.7,0.2,0.2,7.2,7.2,2.4,2.4,2.8,2.8,20.0,20.0
F1062,Folifer yunnanensis,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Folifer,EN,other,,,21.5,,,9.639999999999999,9.639999999999999,,,,,351.05,777.4667,Tributary to Baoxiu Stream,7.5,7.5,0.2,0.2,7.1,7.1,2.6,2.6,3.1,3.1,19.8,19.8
F1063,Fundulus lima,Killifish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,EN,other,,,,20,28,8.0,8.0,,,,,50096.229999999996,118287.31000000001,San Salvador (Cyprinodon laciniatus),8.1,8.1,30.0,30.0,6.8,6.8,2.6,2.6,3.2,3.2,29.0,29.0
F1063,Fundulus lima,Killifish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,EN,other,,,,20,28,8.0,8.0,,,,,50096.229999999996,118287.31000000001,Lake Tanganyika (Aphyosemion striatum),8.4,8.4,0.5,0.5,7.2,7.2,2.4,2.4,2.8,2.8,25.5,25.5
F1063,Fundulus lima,Killifish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,EN,other,,,,20,28,8.0,8.0,,,,,50096.229999999996,118287.31000000001,Okavango Delta (Nothobranchius furzeri),7.6,7.6,0.3,0.3,7.1,7.1,2.5,2.5,3.0,3.0,26.0,26.0
F1063,Fundulus lima,Killifish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,EN,other,,,,20,28,8.0,8.0,,,,,50096.229999999996,118287.31000000001,Rio de la Plata Basin (Austrolebias bellottii),7.5,7.5,0.4,0.4,7.0,7.0,2.6,2.6,2.9,2.9,24.0,24.0
F1064,Galaxias divergens,Dwarf Galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxias,EN,other,,,,,,9.639999999999999,9.639999999999999,,,,,2337.35,10087.6,,7.271000000000001,7.481,0.11200000000000002,0.10800000000000005,9.479000000000001,9.438,2.98,3.0,11.35,14.7,13.960000000000003,19.990000000000002
F1065,Galaxias fontanus,Swan Galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxias,EN,other,,,,,,9.639999999999999,9.639999999999999,,,,,2337.35,10087.6,Upper Swan River,7.2,7.2,0.2,0.2,7.4,7.4,2.3,2.3,2.5,2.5,16.5,16.5
F1065,Galaxias fontanus,Swan Galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxias,EN,other,,,,,,9.639999999999999,9.639999999999999,,,,,2337.35,10087.6,Blue Tier Creek,7.3,7.3,0.2,0.2,7.3,7.3,2.4,2.4,2.6,2.6,16.8,16.8
F1066,Galaxias johnstoni,Clarence Galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxias,EN,predator,,,,,,9.639999999999999,9.639999999999999,,,,,2782.65,22689.767,Clarence Lagoon,6.8,6.8,0.1,0.1,7.2,7.2,2.4,2.4,2.6,2.6,10.5,10.5
F1066,Galaxias johnstoni,Clarence Galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxias,EN,predator,,,,,,9.639999999999999,9.639999999999999,,,,,2782.65,22689.767,Nive River Tributary,6.7,6.7,0.1,0.1,7.3,7.3,2.3,2.3,2.7,2.7,10.0,10.0
F1066,Galaxias johnstoni,Clarence Galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxias,EN,predator,,,,,,9.639999999999999,9.639999999999999,,,,,2782.65,22689.767,Little River Stream,6.8,6.8,0.1,0.1,7.2,7.2,2.4,2.4,2.6,2.6,10.3,10.3
F1067,Galaxias pedderensis,Pedder galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxias,EN,predator,,,,,,9.639999999999999,9.639999999999999,,,,,2782.65,22689.767,Lake Oberon,6.8,6.8,0.1,0.1,7.2,7.2,2.4,2.4,2.6,2.6,7.0,7.0
F1067,Galaxias pedderensis,Pedder galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxias,EN,predator,,,,,,9.639999999999999,9.639999999999999,,,,,2782.65,22689.767,Lake Pedder (historic),6.7,6.7,0.1,0.1,7.3,7.3,2.3,2.3,2.7,2.7,7.5,7.5
F1068,Galaxiella munda,Western dwarf galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxiella,EN,other,1,,16.75,8,24,16.0,16.0,,,,,66657.897,132012.62,Kent River (Walpole Reach),4.5,4.5,0.1,0.1,7.2,7.2,2.4,2.4,2.6,2.6,16.0,16.0
F1068,Galaxiella munda,Western dwarf galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxiella,EN,other,1,,16.75,8,24,16.0,16.0,,,,,66657.897,132012.62,Mitchell River (Albany Foothills),4.3,4.3,0.1,0.1,7.1,7.1,2.5,2.5,2.7,2.7,15.8,15.8
F1069,Galaxiella nigrostriata,Blackstriped dwarf galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxiella,EN,planktivore,1,,4.5,11,30,19.0,19.0,,,,,104203.29000000001,205343.97000000003,Lake Chandala,5.2,5.2,0.1,0.1,7.1,7.1,2.4,2.4,2.6,2.6,18.0,18.0
F1069,Galaxiella nigrostriata,Blackstriped dwarf galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxiella,EN,planktivore,1,,4.5,11,30,19.0,19.0,,,,,104203.29000000001,205343.97000000003,Melaleuca Park Wetland,5.0,5.0,0.1,0.1,7.2,7.2,2.3,2.3,2.5,2.5,17.8,17.8
F1069,Galaxiella nigrostriata,Blackstriped dwarf galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxiella,EN,planktivore,1,,4.5,11,30,19.0,19.0,,,,,104203.29000000001,205343.97000000003,Roadside Creek near Bunbury,5.3,5.3,0.1,0.1,7.0,7.0,2.5,2.5,2.7,2.7,18.5,18.5
F1070,Galaxiella pusilla,Eastern dwarf galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxiella,EN,other,1,,3.9,10,30,20.0,20.0,,,,,209517.86700000003,664207.3049999999,Mitchell River (VIC),7.2,7.2,0.2,0.2,7.4,7.4,2.3,2.3,2.6,2.6,17.5,17.5
F1070,Galaxiella pusilla,Eastern dwarf galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxiella,EN,other,1,,3.9,10,30,20.0,20.0,,,,,209517.86700000003,664207.3049999999,Dandenong Creek (VIC),7.1,7.1,0.2,0.2,7.3,7.3,2.4,2.4,2.5,2.5,17.0,17.0
F1070,Galaxiella pusilla,Eastern dwarf galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxiella,EN,other,1,,3.9,10,30,20.0,20.0,,,,,209517.86700000003,664207.3049999999,Flinders Island Wetland,7.3,7.3,0.2,0.2,7.5,7.5,2.2,2.2,2.4,2.4,16.8,16.8
F1070,Galaxiella pusilla,Eastern dwarf galaxias,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxiella,EN,other,1,,3.9,10,30,20.0,20.0,,,,,209517.86700000003,664207.3049999999,North Esk River (TAS),7.2,7.2,0.2,0.2,7.2,7.2,2.3,2.3,2.5,2.5,16.5,16.5
F1071,Garra ghorensis,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Garra,EN,grazer,,,,15,40,25.0,25.0,,,,,378.3,2691.6,Wadi Ibn Hammad,7.6,7.6,0.4,0.4,7.2,7.2,2.4,2.4,2.5,2.5,22.0,22.0
F1071,Garra ghorensis,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Garra,EN,grazer,,,,15,40,25.0,25.0,,,,,378.3,2691.6,Ain al-Haditha,7.5,7.5,0.5,0.5,7.1,7.1,2.5,2.5,2.6,2.6,22.5,22.5
F1071,Garra ghorensis,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Garra,EN,grazer,,,,15,40,25.0,25.0,,,,,378.3,2691.6,Wadi Wala,7.7,7.7,0.4,0.4,7.3,7.3,2.3,2.3,2.4,2.4,21.8,21.8
F1071,Garra ghorensis,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Garra,EN,grazer,,,,15,40,25.0,25.0,,,,,378.3,2691.6,Wadi Mujib,7.6,7.6,0.5,0.5,7.2,7.2,2.4,2.4,2.5,2.5,22.2,22.2
F1072,Gila cypha,Humpback chub,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Gila,EN,other,,,,,,9.639999999999999,9.639999999999999,,,,,72373.06099999999,337258.41000000003,Little Colorado River (AZ),8.2,8.2,0.3,0.3,7.1,7.1,2.4,2.4,3.5,3.5,20.0,20.0
